store_name,address,lat,lon,category,brand,osm_type,osm_id,app_name,custom_url
ENEOS 南相馬鹿島SS,福島県南相馬市北田32321,37.707601,140.9673313,ガソリンスタンド,ENEOS,way,1127378016,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.3132517,134.0921417,ガソリンスタンド,ENEOS,way,1127440364,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,36.2309448,137.9459712,ガソリンスタンド,ENEOS,way,1127637184,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 緑ヶ丘SS,大阪府堺市1丁140,34.5568649,135.4703708,ガソリンスタンド,ENEOS,way,1127665318,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.3090958,133.8116872,ガソリンスタンド,ENEOS,way,1128029844,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5104215,135.0952985,ガソリンスタンド,ENEOS,way,1128123914,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5050367,135.1042773,ガソリンスタンド,ENEOS,way,1128123915,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 伊奈SS,埼玉県伊奈町9736番1号,36.0006603,139.6167686,ガソリンスタンド,ENEOS,way,1128188880,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス セルフ三ツ境SS,,35.4671465,139.5057989,ガソリンスタンド,ENEOS,way,1128513327,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 新栄S.S.,鹿児島県鹿児島市新栄町,31.5521179,130.5519987,ガソリンスタンド,ENEOS,way,1130730335,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.0671195,140.9451069,ガソリンスタンド,ENEOS,way,1131047099,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス ニュータウン中央SS,,35.5539957,139.5760727,ガソリンスタンド,ENEOS,way,1131309992,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 港北ニュータウンSS,,35.5665334,139.5748977,ガソリンスタンド,ENEOS,way,1131309994,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス ニュータウン東山田SS,,35.5542744,139.606817,ガソリンスタンド,ENEOS,way,1131309999,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.0974723,137.0088344,ガソリンスタンド,ENEOS,way,1132090646,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 千々石SS,,32.7880721,130.1922502,ガソリンスタンド,ENEOS,way,1133088923,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive愛野展望台店,,32.7965832,130.1645913,ガソリンスタンド,ENEOS,way,1133506003,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5548274,135.1865892,ガソリンスタンド,ENEOS,way,1133632202,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,36.0540388,140.0850137,ガソリンスタンド,ENEOS,way,1134507721,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.4647895,135.2785682,ガソリンスタンド,ENEOS,way,1135571819,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 萩丸SS,,35.4093144,139.5004091,ガソリンスタンド,ENEOS,way,1135739339,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS ボスコ瑞穂SS,,32.8690058,130.240302,ガソリンスタンド,ENEOS,way,1136432134,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 元石川SS,,35.5772336,139.5481731,ガソリンスタンド,ENEOS,way,1137458599,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS ルート251国見SS,,32.8750897,130.306478,ガソリンスタンド,ENEOS,way,1138036432,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.7295408,135.3514305,ガソリンスタンド,ENEOS,way,1138183912,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.11237,137.1666015,ガソリンスタンド,ENEOS,way,1138267440,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス Dr.Drive セルフ阪和堺インターSS,大阪府堺市8184,34.5148136,135.4847702,ガソリンスタンド,ENEOS,way,1138403076,ENEOSサービスステーションアプリ,com.eneos.ssapp
Enejet,,34.7560475,135.3855016,ガソリンスタンド,ENEOS,way,1138571828,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.1592718,138.4818633,ガソリンスタンド,ENEOS,way,1139483114,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.2709626,133.8068588,ガソリンスタンド,ENEOS,way,1141322515,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS ボスコ湯江SS,,32.8590603,130.3294542,ガソリンスタンド,ENEOS,way,1141858884,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS ボスコ湯江SS,,32.8593003,130.3295293,ガソリンスタンド,ENEOS,way,1141858885,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,32.0489022,130.8640008,ガソリンスタンド,ENEOS,way,1144317765,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.6140077,138.1969388,ガソリンスタンド,ENEOS,way,1145545939,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.7349081,134.1399577,ガソリンスタンド,ENEOS,way,1146254818,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS セルフ島原SS,,32.8053246,130.3619202,ガソリンスタンド,ENEOS,way,1146992096,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.6540689,135.1587184,ガソリンスタンド,ENEOS,way,1147535532,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS カーポート中央SS,,32.7878283,130.3591847,ガソリンスタンド,ENEOS,way,1147776028,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.3381886,137.1149197,ガソリンスタンド,ENEOS,way,1147919946,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 島原外港SS,,32.7640386,130.3706371,ガソリンスタンド,ENEOS,way,1148144795,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.1592111,139.3652567,ガソリンスタンド,ENEOS,way,1148808017,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 雲仙SS,,32.7260799,130.2525734,ガソリンスタンド,ENEOS,way,1149101405,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 日置荘SS,大阪府堺市1701,34.5331976,135.5304274,ガソリンスタンド,ENEOS,way,1149160925,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet,,34.5100475,135.7199539,ガソリンスタンド,ENEOS,way,1151170593,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.4543278,136.7587355,ガソリンスタンド,ENEOS,way,1152836506,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 穴吹 SS (剣山石油),,34.0521328,134.1709413,ガソリンスタンド,ENEOS,way,1154446119,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.2196039,136.2830948,ガソリンスタンド,ENEOS,way,1154916909,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.2456824,132.5592588,ガソリンスタンド,ENEOS,way,1155021512,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,40.2771204,140.2603944,ガソリンスタンド,ENEOS,way,1157366626,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,42.9824453,141.5530101,ガソリンスタンド,ENEOS,way,1159119356,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.868336,138.948124,ガソリンスタンド,ENEOS,way,1160214973,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.247065,133.9271907,ガソリンスタンド,ENEOS,way,1162780062,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 堺北インターSS,大阪府堺市747,34.5164558,135.4883006,ガソリンスタンド,ENEOS,way,1163087194,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ高崎江木店,,36.3295104,139.0136711,ガソリンスタンド,ENEOS,way,1163297118,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5901114,138.047566,ガソリンスタンド,ENEOS,way,1163782094,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.8799066,136.5229596,ガソリンスタンド,ENEOS,way,1165383711,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.5482094,135.2334067,ガソリンスタンド,ENEOS,way,1166047028,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 丸亀SS,,34.2953442,133.8074386,ガソリンスタンド,ENEOS,way,1167724844,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.2943618,133.8063846,ガソリンスタンド,ENEOS,way,1167724857,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.3292922,133.2256476,ガソリンスタンド,ENEOS,way,1168530360,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 善通寺西SS,,34.244267,133.7648585,ガソリンスタンド,ENEOS,way,1168910248,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet,,34.3388104,132.5365888,ガソリンスタンド,ENEOS,way,1172716074,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.9844337,136.6323374,ガソリンスタンド,ENEOS,way,1173693428,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.1692655,134.1564796,ガソリンスタンド,ENEOS,way,1175926681,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,36.0975206,139.7547778,ガソリンスタンド,ENEOS,way,1180351076,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.0830218,136.9938242,ガソリンスタンド,ENEOS,way,1180419865,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.2760354,133.7681809,ガソリンスタンド,ENEOS,way,1183418065,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.089866,135.1136171,ガソリンスタンド,ENEOS,way,1183938955,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,31.806843,130.3429441,ガソリンスタンド,ENEOS,way,1184813536,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.4374476,135.4391086,ガソリンスタンド,ENEOS,way,1188203824,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.3328855,136.7554773,ガソリンスタンド,ENEOS,way,1189584801,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 藤田石油SS,青森県つがる市宮川128,40.874594,140.3970401,ガソリンスタンド,ENEOS,way,1191367683,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.5057125,135.5135052,ガソリンスタンド,ENEOS,way,1191641350,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.9164239,135.2063832,ガソリンスタンド,ENEOS,way,1191852091,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet,,34.8984807,135.2153073,ガソリンスタンド,ENEOS,way,1191852113,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet,,35.1223912,135.0850684,ガソリンスタンド,ENEOS,way,1192260431,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 木津SS,京都府木津川市小字奈良道701,34.727073,135.8202857,ガソリンスタンド,ENEOS,way,1193137098,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.7274737,135.4955415,ガソリンスタンド,ENEOS,way,1194186077,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,39.0669378,141.0996794,ガソリンスタンド,ENEOS,way,1196378037,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 西浜町SS,,43.3191588,145.5599655,ガソリンスタンド,ENEOS,way,1196982573,ENEOSサービスステーションアプリ,com.eneos.ssapp
オカモトセルフ 根室店,,43.3165746,145.5516433,ガソリンスタンド,ENEOS,way,1196984216,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,山口県下関市469,34.0210339,130.9340287,ガソリンスタンド,ENEOS,way,1198269266,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.0370151,130.9133517,ガソリンスタンド,ENEOS,way,1198269272,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS EneJet根室大正町ノースウィングSS,,43.3278596,145.5868077,ガソリンスタンド,ENEOS,way,1198650097,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 留辺蘂石油販売（株）留辺蘂SS,,43.7827317,143.6008433,ガソリンスタンド,ENEOS,way,1199943351,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive オブリステーション利府店,,38.3244572,140.9709636,ガソリンスタンド,ENEOS,way,1201536308,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive EneJet利府ニュータウン店,,38.3286407,140.9728593,ガソリンスタンド,ENEOS,way,1201536313,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive EneJet利府バイパス店,,38.3265152,140.9750864,ガソリンスタンド,ENEOS,way,1201536322,ENEOSサービスステーションアプリ,com.eneos.ssapp
Eneos,,35.0917376,136.9845804,ガソリンスタンド,ENEOS,way,1201860711,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.1120902,140.1118145,ガソリンスタンド,ENEOS,way,1202810671,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.9713342,138.3471746,ガソリンスタンド,ENEOS,way,1203006159,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,33.2953036,134.1861239,ガソリンスタンド,ENEOS,way,1203380075,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.2696627,137.9316814,ガソリンスタンド,ENEOS,way,1206742699,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 東京高輪ゲートウェイ水素ステーション,,35.6336915,139.7390211,ガソリンスタンド,ENEOS,way,1207494504,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,39.4383821,141.1337211,ガソリンスタンド,ENEOS,way,1207738534,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.8518922,139.5653824,ガソリンスタンド,ENEOS,way,1207773757,ENEOSサービスステーションアプリ,com.eneos.ssapp
Eneos,,26.6007135,127.9962812,ガソリンスタンド,ENEOS,way,1208297559,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 矢吹SS,福島県矢吹町弥栄141,37.1887602,140.335922,ガソリンスタンド,ENEOS,way,1211522500,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.5048978,139.8624443,ガソリンスタンド,ENEOS,way,1212815140,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.4929516,139.8600098,ガソリンスタンド,ENEOS,way,1212951262,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS　雀宮 SS (青柳油店),栃木県宇都宮市53-31,36.4875127,139.8723591,ガソリンスタンド,ENEOS,way,1213017031,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 丸亀ふたご山 SS,,34.2739082,133.8200138,ガソリンスタンド,ENEOS,way,1213987080,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet房総セルフSS,千葉県君津市3036,35.3094096,139.9744203,ガソリンスタンド,ENEOS,way,1214809568,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.5049212,139.9339037,ガソリンスタンド,ENEOS,way,1215790961,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 中標津町SS,,43.556282,144.9886135,ガソリンスタンド,ENEOS,way,1216505420,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS オカモトセルフ中標津,,43.5660497,145.0090263,ガソリンスタンド,ENEOS,way,1217087038,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS ヒシサン中標津SS,,43.5631029,144.9998539,ガソリンスタンド,ENEOS,way,1217087050,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive セルフ五日市駅前店,,34.3702046,132.3661683,ガソリンスタンド,ENEOS,way,1217274814,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,36.1164792,140.1085293,ガソリンスタンド,ENEOS,way,1217683209,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet,,34.4255841,132.7560179,ガソリンスタンド,ENEOS,way,1217683744,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.0671877,137.1234865,ガソリンスタンド,ENEOS,way,1218231283,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,43.549873,144.9766119,ガソリンスタンド,ENEOS,way,1218994978,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.3242543,136.3198704,ガソリンスタンド,ENEOS,way,1219903084,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.9861542,138.1552594,ガソリンスタンド,ENEOS,way,1220429166,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,38.2131842,140.8584307,ガソリンスタンド,ENEOS,way,1221229619,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive セルフ仙台南店,,38.2204395,140.8503096,ガソリンスタンド,ENEOS,way,1221487316,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.7089415,135.5324113,ガソリンスタンド,ENEOS,way,1221672383,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive セルフ 茂原 SS (日石レオン),,35.43261,140.2932431,ガソリンスタンド,ENEOS,way,1223735109,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS セルフ坂出北インターSS,,34.3220021,133.8476266,ガソリンスタンド,ENEOS,way,1225375713,ENEOSサービスステーションアプリ,com.eneos.ssapp
Eneos,,36.0128462,140.1030579,ガソリンスタンド,ENEOS,way,1225657123,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.682411,135.4757739,ガソリンスタンド,ENEOS,way,1227340388,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 浜名湖SS,静岡県湖西市新居町新居3380-416,34.6937707,137.5773862,ガソリンスタンド,ENEOS,way,1227704219,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS セルフ千曲店,,36.5195426,138.12893,ガソリンスタンド,ENEOS,way,1228624857,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 長田SS,,34.6636306,135.1496981,ガソリンスタンド,ENEOS,way,1230735936,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,京都府精華町野田1-1,34.7681311,135.7881053,ガソリンスタンド,ENEOS,way,1230913948,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,38.0940522,138.4328287,ガソリンスタンド,ENEOS,way,1232322018,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.6592695,139.4165481,ガソリンスタンド,ENEOS,way,1233393325,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 仙台港SS,宮城県仙台市中野三丁目51,38.2713129,140.9907424,ガソリンスタンド,ENEOS,way,1234546128,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,沖縄県西原町1742,26.2203558,127.7656552,ガソリンスタンド,ENEOS,way,1235538423,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.4349874,137.2582858,ガソリンスタンド,ENEOS,way,1236757608,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.4232266,137.0904332,ガソリンスタンド,ENEOS,way,1237191312,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.4792186,135.7717372,ガソリンスタンド,ENEOS,way,1237474533,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS セルフ熊野堂SS,宮城県名取市字岩口上314,38.2025124,140.8461977,ガソリンスタンド,ENEOS,way,1237717506,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,38.335051,140.840165,ガソリンスタンド,ENEOS,way,1239345563,ENEOSサービスステーションアプリ,com.eneos.ssapp
Eneos,,41.2934452,141.2094905,ガソリンスタンド,ENEOS,way,1241125940,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.891622,135.7631717,ガソリンスタンド,ENEOS,way,1241912585,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,41.2933604,141.2209775,ガソリンスタンド,ENEOS,way,1242007087,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.9337473,138.3039806,ガソリンスタンド,ENEOS,way,1242436505,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ野村店,宮城県仙台市字東原前51,38.3257878,140.8622583,ガソリンスタンド,ENEOS,way,1242446348,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ新茂原SS,,35.4470729,140.2960584,ガソリンスタンド,ENEOS,way,1242804022,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.8532071,139.4105018,ガソリンスタンド,ENEOS,way,1245152954,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ長町店,宮城県仙台市長町八丁目161,38.228906,140.8763252,ガソリンスタンド,ENEOS,way,1248022683,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ遠見塚店,宮城県仙台市遠見塚三丁目88宮城県仙台市若林区遠見塚3-8-8,38.2408006,140.9182295,ガソリンスタンド,ENEOS,way,1248752249,ENEOSサービスステーションアプリ,com.eneos.ssapp
１号京都南SS,,34.8990859,135.7436062,ガソリンスタンド,ENEOS,way,1250176632,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 甲浦SS 武井石油店,,33.5503964,134.3050192,ガソリンスタンド,ENEOS,way,1250398734,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,32.5758249,131.6839557,ガソリンスタンド,ENEOS,way,1251887079,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 塩町SS,,34.675866,135.5093692,ガソリンスタンド,ENEOS,way,1252923923,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Driveセルフ川越上寺山店,埼玉県川越市上寺山2901,35.929215,139.4670687,ガソリンスタンド,ENEOS,way,1253506370,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,滋賀県長浜市加田町584-1,35.357568,136.2925854,ガソリンスタンド,ENEOS,way,1254486696,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,40.8122575,140.7776971,ガソリンスタンド,ENEOS,way,1255285833,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.0747078,136.9411328,ガソリンスタンド,ENEOS,way,1256808036,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.8518687,139.565382,ガソリンスタンド,ENEOS,way,1257142960,ENEOSサービスステーションアプリ,com.eneos.ssapp
Eneos,,36.0176624,140.5380665,ガソリンスタンド,ENEOS,way,1258448499,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.5437518,133.735996,ガソリンスタンド,ENEOS,way,1258460860,ENEOSサービスステーションアプリ,com.eneos.ssapp
芦原SS,,36.2262589,136.1946736,ガソリンスタンド,ENEOS,way,1260569486,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,31.7276699,130.9969521,ガソリンスタンド,ENEOS,way,1267677419,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 上山中央SS,,38.1496942,140.2909356,ガソリンスタンド,ENEOS,way,1270538406,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS EneJet名取中央SS,,38.1582719,140.8886402,ガソリンスタンド,ENEOS,way,1270785683,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 府中天神町SS,,35.6845853,139.4957637,ガソリンスタンド,ENEOS,way,1271433581,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス ウイング 掛川日坂SS,,34.7912601,138.0722612,ガソリンスタンド,ENEOS,way,1272025006,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.9267469,133.2617639,ガソリンスタンド,ENEOS,way,1272055864,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr.Drive セルフ石垣町店,,38.2461646,140.8842693,ガソリンスタンド,ENEOS,way,1272165453,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.9508184,133.2754831,ガソリンスタンド,ENEOS,way,1272225652,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.9477302,133.2897117,ガソリンスタンド,ENEOS,way,1272324410,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.9571905,133.2886458,ガソリンスタンド,ENEOS,way,1272374916,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,33.963781,133.2707941,ガソリンスタンド,ENEOS,way,1272396733,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 浦河SS,北海道浦河町字絵笛161,42.1854991,142.7230107,ガソリンスタンド,ENEOS,way,1272448828,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス,,35.6999117,139.484631,ガソリンスタンド,ENEOS,way,1274611556,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,38.1216429,139.4500297,ガソリンスタンド,ENEOS,way,1276062782,ENEOSサービスステーションアプリ,com.eneos.ssapp
Esso 本宮SS,,33.8329067,135.7717757,ガソリンスタンド,ENEOS,way,1280758010,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.2543922,137.0346581,ガソリンスタンド,ENEOS,way,1281082771,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Dr. Drive 吉根店,,35.2361744,137.0037188,ガソリンスタンド,ENEOS,way,1281431432,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.6398631,140.9585219,ガソリンスタンド,ENEOS,way,1283604870,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 外環和光北インターSS,埼玉県和光市新倉四丁目16071,35.801666,139.6210645,ガソリンスタンド,ENEOS,way,1283902364,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス 東大阪中環SS,,34.6885505,135.5934192,ガソリンスタンド,ENEOS,way,1284706084,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 中央道諏訪インターTS,長野県諏訪市3-6-1,36.0049792,138.1323213,ガソリンスタンド,ENEOS,way,1285513697,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.2976474,139.353078,ガソリンスタンド,ENEOS,way,1286543709,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,34.0643151,136.1944499,ガソリンスタンド,ENEOS,way,1286563094,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS 己斐SS,,34.4084965,132.4201764,ガソリンスタンド,ENEOS,way,1287409153,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS Enejet セルフ北原SS,,31.7328251,131.0746525,ガソリンスタンド,ENEOS,way,1288660845,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,37.6378169,140.9518849,ガソリンスタンド,ENEOS,way,1289094884,ENEOSサービスステーションアプリ,com.eneos.ssapp
エネオス J-Quest町田店,,35.6023466,139.3761518,ガソリンスタンド,ENEOS,way,1289552418,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.0295498,139.4073696,ガソリンスタンド,ENEOS,way,1290388894,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,36.2963273,139.3616093,ガソリンスタンド,ENEOS,way,1293129714,ENEOSサービスステーションアプリ,com.eneos.ssapp
ENEOS,,35.6830766,139.303931,ガソリンスタンド,ENEOS,way,1293323686,ENEOSサービスステーションアプリ,com.eneos.ssapp
